credito;Fecha_desembolso;fecha_inicio_p70;fecha_vigencia;Duracion_p70;Duracion_p10;Saldo_capital_inicial;Saldo_capital_final;dias_mora_actual;prop_recuperado;tasa_recuperacion_anual;Precio de compra;Precio_rec;Diferencia;icvs;saldo_capital;tipo_producto;valor_pago_ttl_canc;LTV;valor_garantia_final;libre_inversion_o_vehicular;marca_refi_restru;Valoracion_pd
74577;20110823,0;20110930;20110930;1;  2;49660000,00;49660000,00;0;0,000000000000000000000000;0,000000000000000000000000;NA;0,0000000000000000;NA;ICV0;NA;NA;NA;NA;NA;NA;NA;NA
74655;20110824,0;20110930;20110930;1;  2;46320000,00;46320000,00;0;0,000000000000000000000000;0,000000000000000000000000;NA;0,0000000000000000;NA;ICV0;NA;NA;NA;NA;NA;NA;NA;NA
74689;20110823,0;20110930;20110930;1;  2;45000000,00;45000000,00;7;0,000000000000000000000000;0,000000000000000000000000;NA;0,0000000000000000;NA;ICV0;NA;NA;NA;NA;NA;NA;NA;NA
74695;20110825,0;20110930;20110930;1;  2;57545486,00;57545486,00;0;0,000000000000000000000000;0,000000000000000000000000;NA;0,0000000000000000;NA;ICV0;NA;NA;NA;NA;NA;NA;NA;NA
74710;20110826,0;20110930;20110930;1;  2;45000000,00;45000000,00;0;0,000000000000000000000000;0,000000000000000000000000;NA;0,0000000000000000;NA;ICV0;NA;NA;NA;NA;NA;NA;NA;NA
74771;20110829,0;20110930;20110930;1;  2;48811213,95;48811213,95;0;0,000000000000000000000000;0,000000000000000000000000;NA;0,0000000000000000;NA;ICV0;NA;NA;NA;NA;NA;NA;NA;NA
74896;20110830,0;20110930;20110930;1;  2;45500000,00;45500000,00;0;0,000000000000000000000000;0,000000000000000000000000;NA;0,0000000000000000;NA;ICV0;NA;NA;NA;NA;NA;NA;NA;NA
75431;20110824,0;20110930;20110930;1;  1;60322821,00;60322821,00;6;0,000000000000000000000000;0,000000000000000000000000;NA;0,0000000000000000;NA;ICV0;NA;NA;NA;NA;NA;NA;NA;NA
73191;20110628,0;20111031;20111031;1;  5;58578080,52;58578080,52;0;0,000000000000000000000000;0,000000000000000000000000;NA;0,0000000000000000;NA;ICV0;NA;NA;NA;NA;NA;NA;NA;NA
73193;20110629,0;20111031;20111031;1;  5;117150934,30;117150934,30;0;0,000000000000000000000000;0,000000000000000000000000;NA;0,0000000000000000;NA;ICV0;NA;NA;NA;NA;NA;NA;NA;NA
74140;20110804,0;20111031;20111031;1;  3;36469275,98;36469275,98;0;0,000000000000000000000000;0,000000000000000000000000;NA;0,0000000000000000;NA;ICV0;NA;NA;NA;NA;NA;NA;NA;NA
74217;20110809,0;20111031;20111031;1;  3;31403825,75;31403825,75;0;0,000000000000000000000000;0,000000000000000000000000;NA;0,0000000000000000;NA;ICV0;NA;NA;NA;NA;NA;NA;NA;NA
74344;20110812,0;20111031;20111031;1;  3;42850290,54;42850290,54;0;0,000000000000000000000000;0,000000000000000000000000;NA;0,0000000000000000;NA;ICV0;NA;NA;NA;NA;NA;NA;NA;NA
74516;20110819,0;20111031;20111031;1;  3;30376959,98;30376959,98;0;0,000000000000000000000000;0,000000000000000000000000;NA;0,0000000000000000;NA;ICV0;NA;NA;NA;NA;NA;NA;NA;NA
74559;20110822,0;20111031;20111031;1;  3;39725142,22;39725142,22;0;0,000000000000000000000000;0,000000000000000000000000;NA;0,0000000000000000;NA;ICV0;NA;NA;NA;NA;NA;NA;NA;NA
74622;20110824,0;20111031;20111031;1;  3;37703386,11;37703386,11;0;0,000000000000000000000000;0,000000000000000000000000;NA;0,0000000000000000;NA;ICV0;NA;NA;NA;NA;NA;NA;NA;NA
74693;20110825,0;20111031;20111031;1;  3;37007069,93;37007069,93;0;0,000000000000000000000000;0,000000000000000000000000;NA;0,0000000000000000;NA;ICV0;NA;NA;NA;NA;NA;NA;NA;NA
74803;20110830,0;20111031;20111031;1;  3;30000000,00;30000000,00;1;0,000000000000000000000000;0,000000000000000000000000;NA;0,0000000000000000;NA;ICV0;NA;NA;NA;NA;NA;NA;NA;NA
74860;20110830,0;20111031;20111031;1;  3;30579166,67;30579166,67;1;0,000000000000000000000000;0,000000000000000000000000;NA;0,0000000000000000;NA;ICV0;NA;NA;NA;NA;NA;NA;NA;NA
